manzana,prop_treatment,sum_distance_t_exp_std,sum_distance_t_lin_std,prior_unw_crime2_num,prior_w_crime_num_std,robberies_num,homicides_num,drugdeal_num,wbearing_num,unw_crime_num,viol_num,nonviol_num,iweight,number_buildings_sampling,area,bat_min,cai_min,ptr_min,w_crime_num_std,cum_all_w_crime_num,cum_all_unw_crime_num,cum_all_viol_num,cum_all_nonviol_num,cum_all_robberies_num,cum_all_homicides_num,cum_all_drugdeal_num,cum_all_wbearing_num,block_age,block_educ,block_pct_male,treatment,barrio_code,armed_robberies_num,thefts_num,id_treat
7600110000000018010122,0.25,-0.3114193379878998,0.18750131130218506,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873016119003296,44.0,3692.351318359375,189.910419423805,1622.06728299599,1657.8206193578,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83333206176758,7.833333492279053,0.5,2.0,25,0.0,0.0,0.0
7600110000000018010126,0.1666666716337204,-0.7248837351799011,-0.5250871181488037,1.0,-0.0584522970020771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867995023727417,43.0,4968.99072265625,248.269823753578,1672.10330420962,1479.56870297151,-0.2839009463787079,0.07072492688894272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,49.57143020629883,13.0,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010130,0.0,-0.8442986011505127,-0.5577542781829834,1.0,-0.0584522970020771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8901734352111816,9.0,751.320068359375,307.780208368815,1683.61339375005,1426.88269365752,-0.2839009463787079,0.07072492688894272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,11.857142448425293,0.7142857313156128,0.0,25,0.0,0.0,0.0
7600110000000018010131,0.1666666716337204,-0.4515905976295471,-0.34106576442718506,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8963338136672974,26.0,3859.74560546875,196.28969710706,1669.69478311688,1810.15174983206,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57143020629883,12.571428298950195,0.0,2.0,25,0.0,0.0,0.0
7600110000000018010133,0.10000000149011612,-0.4435436725616455,-0.22998687624931335,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71875,34.0,3946.138671875,199.816608480104,1605.9266116427,1595.44816230999,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42856979370117,13.285714149475098,0.4285714030265808,1.0,25,0.0,0.0,1.0
7600110000000018010134,0.1428571492433548,-0.504353940486908,-0.11613696813583374,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611295938491821,26.0,1561.2744140625,161.90398090065,1651.89400640778,1593.48336559589,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71428680419922,10.714285850524902,0.1428571343421936,2.0,25,0.0,0.0,0.0
7600110000000018010135,0.2222222238779068,-0.5134488940238953,-0.1445906162261963,1.0,-0.0584522970020771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.469147801399231,39.0,2818.33056640625,189.013484711546,1643.75212454065,1552.30894086248,-0.2839009463787079,0.07072492688894272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,56.57143020629883,8.714285850524902,0.7142857313156128,2.0,25,0.0,0.0,0.0
7600110000000018010136,0.0,-0.5695456266403198,-0.4787667989730835,2.0,1.6913563013076782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363636016845703,30.0,3805.5810546875,255.777898048484,1602.59668410991,1482.68714101806,-0.2839009463787079,0.4031321108341217,2.0,2.0,0.0,1.0,1.0,0.0,0.0,48.71428680419922,8.714285850524902,0.2857142686843872,1.0,25,0.0,0.0,1.0
7600110000000018010137,0.1111111119389534,-0.17760223150253296,0.31730523705482483,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442307710647583,11.0,771.5443115234375,321.652733294939,1522.47356465208,1441.6948243089,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85714340209961,12.142857551574707,0.5714285373687744,2.0,25,0.0,0.0,0.0
7600110000000018010138,0.1875,-0.5667067170143127,-0.004345247056335211,1.0,-0.0584522970020771,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2864494323730469,46.0,8924.111328125,327.926409577842,1608.60865250341,1399.61949539157,0.7412254810333252,0.07072492688894272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,52.57143020629883,9.857142448425293,0.4285714030265808,2.0,25,1.0,0.0,0.0
7600110000000018010139,0.1666666716337204,-0.6178942918777466,0.0418178029358387,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7482516765594482,1.0,430.7931213378906,453.367466946954,1568.80530524674,1274.14057756286,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,14.0,0.0,2.0,25,0.0,0.0,0.0
7600110000000018010140,0.1666666716337204,-0.4245569705963135,-0.22686512768268585,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.829268217086792,31.0,3442.00439453125,170.489068399844,1653.30452036175,1696.28135599825,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14285659790039,11.285714149475098,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010141,0.125,-0.4014194905757904,-0.27671724557876587,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541623830795288,44.0,5971.94482421875,183.132144144034,1654.87718711378,1752.32075749909,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.125,9.125,0.125,2.0,25,0.0,0.0,0.0
7600110000000018010142,0.20000000298023224,-1.186334252357483,-0.7861126661300659,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8028846979141235,8.0,1586.0716552734375,485.930326729611,1718.63028328559,1286.47422321596,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33333206176758,13.666666984558105,0.3333333134651184,2.0,22,0.0,0.0,0.0
7600110000000018010143,0.2857142984867096,0.13937878608703613,1.0903277397155762,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6322089433670044,9.0,801.44873046875,321.771744458932,1511.94857878162,1662.03963728336,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.5,0.0,2.0,25,0.0,0.0,0.0
7600110000000018010144,0.3636363744735718,-0.03150649741292,0.7598817944526672,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3901760578155518,46.0,7218.38525390625,273.693318504559,1558.70479662186,1676.08720015957,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,11.857142448425293,0.4285714030265808,2.0,25,0.0,0.0,0.0
7600110000000018010145,0.1666666716337204,-0.17610561847686768,0.1928999274969101,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7793594598770142,17.0,2922.91259765625,239.261808768978,1601.85375677077,1735.74701029452,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28571319580078,12.142857551574707,0.4285714030265808,2.0,25,0.0,0.0,0.0
7600110000000018010146,0.10000000149011612,-0.6829057931900024,-0.6437645554542542,1.0,1.3190566301345825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.467710256576538,45.0,5008.02978515625,100.337479766448,1704.67024459612,1664.8213338888,-0.2839009463787079,0.3324071764945984,1.0,1.0,0.0,0.0,1.0,0.0,0.0,47.28571319580078,9.571428298950195,0.1428571343421936,2.0,25,0.0,0.0,0.0
7600110000000018010147,0.125,-0.5486114621162415,-0.4831661880016327,2.0,1.6913563013076782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5120967626571655,36.0,5091.330078125,524.800535559291,1506.81786627285,1203.31507238732,-0.2839009463787079,0.4031321108341217,2.0,1.0,1.0,1.0,1.0,0.0,0.0,49.0,12.571428298950195,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010148,0.2857142984867096,-0.2548682987689972,0.5091682076454163,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6465421915054321,10.0,1051.284912109375,272.672911058482,1562.2104223135,1486.54572451716,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.79999923706055,8.199999809265137,0.19999998807907104,2.0,25,0.0,0.0,0.0
7600110000000018010149,0.25,-0.21101348102092743,0.6068230867385864,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5463918447494507,17.0,1390.431640625,264.691562019183,1558.50652865163,1506.7264987172,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.57143020629883,13.142857551574707,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010150,0.25,-0.03663420304656029,0.2915877103805542,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5479875802993774,17.0,1431.1962890625,377.873422100311,1461.77615172018,1407.75889514832,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57143020629883,13.142857551574707,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010151,0.2222222238779068,0.2281106412410736,1.138602375984192,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4851484298706055,20.0,1237.3909912109375,346.816470813794,1469.09252765397,1604.60585972784,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.71428680419922,11.142857551574707,0.7142857313156128,2.0,25,0.0,0.0,0.0
7600110000000018010152,0.2222222238779068,-0.178925022482872,0.40056678652763367,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.295082092285156,,2029.7860107421875,263.187079704671,1548.17989090061,1622.68455089168,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,25,0.0,0.0,1.0
7600110000000018010154,0.3636363744735718,0.07398920506238937,1.0371730327606201,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3623977899551392,31.0,3766.013916015625,300.557899569846,1505.66873143967,1576.89608989174,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42856979370117,9.857142448425293,0.5714285373687744,2.0,25,0.0,0.0,0.0
7600110000000018010155,0.2857142984867096,0.17414094507694244,1.4057965278625488,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6629712581634521,8.0,767.6065063476562,328.306447935086,1496.41300301831,1638.13076929764,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.25,0.5,2.0,25,0.0,0.0,0.0
7600110000000018010156,0.125,-0.027570800855755806,0.5399689674377441,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.811023712158203,11.0,596.5123901367188,309.572258466438,1506.47888116849,1620.00403175583,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,14.0,0.3333333134651184,1.0,25,0.0,0.0,1.0
7600110000000018010157,0.0,-0.22464242577552795,-0.05219133943319321,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.811023712158203,25.0,3128.55712890625,303.787847195318,1514.76239233095,1489.17182869009,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28571319580078,11.285714149475098,0.1428571343421936,1.0,25,0.0,0.0,1.0
7600110000000018010158,0.1428571492433548,-0.56685870885849,-0.34782400727272034,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6816143989562988,5.0,1141.816650390625,130.039127658715,1675.55309333495,1638.89707621932,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.5,0.25,2.0,25,0.0,0.0,0.0
7600110000000018010159,0.1428571492433548,-0.3600880801677704,-0.17317841947078705,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271186351776123,91.0,10777.1142578125,406.797778281409,1520.02893255488,1328.7491669121,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.71428680419922,10.714285850524902,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010160,0.1428571492433548,-0.6252069473266602,0.796289324760437,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628664493560791,8.0,719.1355590820312,428.03944429921,1583.49775210608,1299.62915080915,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.285715103149414,12.428571701049805,0.1428571343421936,2.0,25,0.0,0.0,0.0
7600110000000018010161,0.0,-0.8351864814758301,-0.6867280602455139,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.363636016845703,10.0,504.0127868652344,427.205077464075,1601.19790443813,1301.89245572359,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85714340209961,13.285714149475098,0.0,1.0,25,0.0,0.0,1.0
7600110000000018010162,0.2222222238779068,-0.6270150542259216,0.4089054763317108,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.480750322341919,,377.20086669921875,396.618763656535,1597.48354125773,1331.04669015855,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,25,0.0,0.0,0.0
7600110000000018010163,0.0,-0.8249344825744629,-0.6726349592208862,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.043478012084961,7.0,147.7204132080078,355.355565321287,1627.80694380988,1373.19417556835,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.33333206176758,14.666666984558105,0.0,1.0,25,0.0,0.0,1.0
7600110000000018010164,0.1818181872367859,-0.7306974530220032,0.32256001234054565,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3513513803482056,52.0,2031.617431640625,385.843737759053,1630.50364590966,1344.84693354912,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71428680419922,13.571428298950195,0.2857142686843872,2.0,25,0.0,0.0,0.0
7600110000000018010165,0.1428571492433548,-0.7749383449554443,0.080257847905159,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611295938491821,3.0,214.03684997558594,397.189488049386,1637.64873938003,1335.64390502709,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,11.0,0.0,2.0,25,0.0,0.0,0.0
7600110000000018010166,0.125,-0.783843457698822,0.02000465989112854,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5822783708572388,4.0,268.27655029296875,387.304300568624,1644.01786246719,1345.99709907486,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.66666793823242,9.333333015441895,0.0,2.0,25,0.0,0.0,0.0
7600110000000018010167,0.125,-0.7982720136642456,-0.038529738783836365,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5706806182861328,4.0,265.93463134765625,377.447086804437,1651.1323243948,1356.50906706133,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66666793823242,12.666666984558105,1.0,2.0,25,0.0,0.0,0.0
7600110000000018010168,0.11764705926179886,-0.7997095584869385,0.038311667740345,0.0,-0.4307519793510437,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.2573344707489014,11.0,7490.92236328125,428.538551314902,1631.70246539841,1305.67907859678,0.7412254810333252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.28571319580078,11.0,0.2857142686843872,2.0,25,0.0,1.0,0.0
7600110000000018010169,0.0,-1.1368422508239746,-0.963530957698822,2.0,0.3138473927974701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9682538509368896,27.0,2856.993896484375,420.127245586058,1726.53756487525,1346.22557992078,-0.2839009463787079,0.14144985377788544,2.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,13.571428298950195,0.4285714030265808,0.0,22,0.0,0.0,0.0
7600110000000018010170,0.20000000298023224,-1.225246548652649,-1.3173128366470337,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1037867069244385,14.0,6733.66845703125,236.378198223914,1795.91775439356,1535.04533384168,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.16666793823242,13.333333015441895,0.1666666865348816,2.0,22,0.0,0.0,0.0
7600110000000018010171,0.09090909361839294,-2.253392219543457,-2.206284999847412,0.0,-0.4307519793510437,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.3611615896224976,,267280.90625,161.718149008912,2086.77378033759,1897.76619157,2.791478157043457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,22,2.0,1.0,0.0
7600110000000018020101,0.4285714328289032,-1.7787278890609741,-1.4744232892990112,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452081322669983,14.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14285659790039,15.857142448425293,0.4285714030265808,2.0,22,0.0,0.0,0.0
7600110000000018020102,0.10000000149011612,-1.8889615535736084,-1.4303165674209595,1.0,-0.0584522970020771,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.4177693128585815,70.0,8588.8759765625,916.68309130898,1723.25527853518,913.192037350463,2.791478157043457,0.07072492688894272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,48.75,11.0,0.25,2.0,11,2.0,1.0,0.0
7600110000000018020103,0.20000000298023224,-1.73915696144104,-1.2132344245910645,1.0,-0.0584522970020771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7751479148864746,24.0,2107.386474609375,874.519537345193,1698.33895993012,935.83753495427,-0.2839009463787079,0.07072492688894272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,48.42856979370117,14.285714149475098,0.4285714030265808,2.0,11,0.0,0.0,0.0
7600110000000018020104,0.3333333432674408,-1.5947339534759521,-0.9683588743209839,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6483515501022339,39.0,5488.1474609375,885.378082023603,1634.05122822853,892.563401847245,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,10.5,0.625,2.0,11,0.0,0.0,0.0
7600110000000018020105,0.0833333358168602,-1.4797881841659546,-0.9693741202354431,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904762268066406,77.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71428680419922,11.857142448425293,0.1428571343421936,1.0,11,0.0,0.0,1.0
7600110000000018020106,0.20000000298023224,-1.6017626523971558,-1.063833236694336,2.0,0.3138473927974701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461685180664,27.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,-0.2839009463787079,0.14144985377788544,2.0,0.0,2.0,2.0,0.0,0.0,0.0,44.0,12.0,0.5,1.0,11,0.0,0.0,1.0
7600110000000018020107,0.25,-1.6114152669906616,-0.9678752422332764,1.0,-0.0584522970020771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4450867176055908,16.0,1853.443359375,811.727724233513,1694.08846431008,989.581718355553,-0.2839009463787079,0.07072492688894272,1.0,0.0,1.0,1.0,0.0,0.0,0.0,42.14285659790039,14.0,0.1428571343421936,2.0,11,0.0,0.0,0.0
7600110000000018020108,0.0,-1.7199013233184814,-1.2938878536224365,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454502105713,18.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14285659790039,13.714285850524902,0.4285714030265808,0.0,11,0.0,0.0,0.0
7600110000000018020109,0.0,-1.59447181224823,-1.2072899341583252,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.601226806640625,14.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.42856979370117,12.142857551574707,0.4285714030265808,0.0,11,0.0,0.0,0.0
7600110000000018020110,0.25,-1.474743127822876,-0.9933143854141235,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442307710647583,13.0,1842.4549560546875,747.103745336465,1685.18427556303,1042.36106386348,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28571319580078,14.571428298950195,0.1428571343421936,2.0,11,0.0,0.0,0.0
7600110000000018020112,0.25,-1.347817063331604,-0.874676525592804,2.0,0.3138473927974701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.436781644821167,19.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,-0.2839009463787079,0.14144985377788544,2.0,1.0,1.0,2.0,0.0,0.0,0.0,42.0,11.375,0.375,2.0,11,0.0,0.0,0.0
7600110000000018020113,0.1666666716337204,-1.474838376045227,-0.9575608372688293,4.0,1.0584467649459839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762632131576538,13.0,1796.04345703125,683.37062768098,1721.55399540398,1117.88223422649,-0.2839009463787079,0.2828997075557709,4.0,1.0,3.0,4.0,0.0,0.0,0.0,37.28571319580078,13.0,0.2857142686843872,2.0,11,0.0,0.0,0.0
7600110000000018020114,0.1666666716337204,-1.5001722574234009,-1.1925454139709473,1.0,0.23938751220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13513469696045,23.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,-0.2839009463787079,0.12730488181114197,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.57143020629883,13.428571701049805,0.8571428656578064,1.0,11,0.0,0.0,1.0
7600110000000018020115,0.2857142984867096,-1.23369562625885,-0.4062187969684601,0.0,-0.4307519793510437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5625,14.0,1733.5225830078125,621.141741538922,1675.60878061876,1149.13829192055,-0.2839009463787079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71428680419922,14.0,0.4285714030265808,2.0,11,0.0,0.0,0.0
