manzana,prior_homicides_num,prior_robberies_num,prior_drugdeal_num,prior_wbearing_num,prior_unw_crime2_num,iweight,number_buildings_sampling,area,bat_min,cai_min,ptr_min,barrio_code,control,treat,spillover
7600110000000018010102,0.0,0.0,0.0,0.0,0.0,5.494505405426025,69.0,12218.466796875,239.37930637251,1738.38995357356,1503.53473255536,22,1.0,0.0,0.0
7600110000000018010104,0.0,0.0,0.0,0.0,0.0,1.6519824266433716,31.0,2254.51220703125,307.228093043612,1555.23614326088,1438.57734947994,25,0.0,0.0,1.0
7600110000000018010105,0.0,0.0,0.0,0.0,0.0,1.5368852615356445,23.0,4067.5751953125,244.853846769416,1562.81120273993,1557.07910706389,25,0.0,0.0,1.0
7600110000000018010106,0.0,1.0,0.0,0.0,1.0,1.467710256576538,36.0,5598.47900390625,155.209328804525,1696.19113507596,1573.42654940669,25,0.0,0.0,1.0
7600110000000018010109,0.0,0.0,0.0,0.0,0.0,1.5212981700897217,33.0,4048.65869140625,307.822466915766,1554.36431126768,1760.22203125023,25,0.0,0.0,1.0
7600110000000018010111,0.0,1.0,0.0,0.0,1.0,3.6231884956359863,55.0,7801.02197265625,100.701210003831,1733.97399404128,1751.03559041186,25,1.0,0.0,0.0
7600110000000018010112,0.0,0.0,0.0,0.0,0.0,1.9181585311889648,18.0,2128.66015625,255.497175241921,1648.11564692545,1847.30385761944,25,0.0,0.0,1.0
7600110000000018010113,1.0,0.0,0.0,0.0,1.0,1.6778522729873657,22.0,3120.9111328125,320.091943135481,1611.14781874596,1865.74736386677,25,0.0,0.0,1.0
7600110000000018010115,1.0,0.0,0.0,0.0,1.0,11.71875,23.0,3923.5556640625,314.951401128892,1580.90634013692,1817.81985368888,25,0.0,1.0,0.0
7600110000000018010118,0.0,0.0,0.0,0.0,0.0,1.734104037284851,7.0,661.4520874023438,423.18067434736,1564.17667766667,1304.27257967679,25,0.0,0.0,1.0
7600110000000018010122,0.0,0.0,0.0,0.0,0.0,1.5873016119003296,44.0,3692.351318359375,189.910419423805,1622.06728299599,1657.8206193578,25,0.0,0.0,1.0
7600110000000018010126,0.0,1.0,0.0,0.0,1.0,1.867995023727417,43.0,4968.99072265625,248.269823753578,1672.10330420962,1479.56870297151,25,0.0,0.0,1.0
7600110000000018010130,0.0,1.0,0.0,0.0,1.0,2.8901734352111816,9.0,751.320068359375,307.780208368815,1683.61339375005,1426.88269365752,25,1.0,0.0,0.0
7600110000000018010131,0.0,0.0,0.0,0.0,0.0,1.8963338136672974,26.0,3859.74560546875,196.28969710706,1669.69478311688,1810.15174983206,25,0.0,0.0,1.0
7600110000000018010133,0.0,0.0,0.0,0.0,0.0,11.71875,34.0,3946.138671875,199.816608480104,1605.9266116427,1595.44816230999,25,0.0,1.0,0.0
7600110000000018010134,0.0,0.0,0.0,0.0,0.0,1.6611295938491821,26.0,1561.2744140625,161.90398090065,1651.89400640778,1593.48336559589,25,0.0,0.0,1.0
7600110000000018010135,0.0,1.0,0.0,0.0,1.0,1.469147801399231,39.0,2818.33056640625,189.013484711546,1643.75212454065,1552.30894086248,25,0.0,0.0,1.0
7600110000000018010136,1.0,1.0,0.0,0.0,2.0,11.363636016845703,30.0,3805.5810546875,255.777898048484,1602.59668410991,1482.68714101806,25,0.0,1.0,0.0
7600110000000018010137,0.0,0.0,0.0,0.0,0.0,1.442307710647583,11.0,771.5443115234375,321.652733294939,1522.47356465208,1441.6948243089,25,0.0,0.0,1.0
7600110000000018010138,0.0,1.0,0.0,0.0,1.0,1.2864494323730469,46.0,8924.111328125,327.926409577842,1608.60865250341,1399.61949539157,25,0.0,0.0,1.0
7600110000000018010139,0.0,0.0,0.0,0.0,0.0,1.7482516765594482,1.0,430.7931213378906,453.367466946954,1568.80530524674,1274.14057756286,25,0.0,0.0,1.0
7600110000000018010140,0.0,0.0,0.0,0.0,0.0,1.829268217086792,31.0,3442.00439453125,170.489068399844,1653.30452036175,1696.28135599825,25,0.0,0.0,1.0
7600110000000018010141,0.0,0.0,0.0,0.0,0.0,1.541623830795288,44.0,5971.94482421875,183.132144144034,1654.87718711378,1752.32075749909,25,0.0,0.0,1.0
7600110000000018010142,0.0,0.0,0.0,0.0,0.0,1.8028846979141235,8.0,1586.0716552734375,485.930326729611,1718.63028328559,1286.47422321596,22,0.0,0.0,1.0
7600110000000018010143,0.0,0.0,0.0,0.0,0.0,1.6322089433670044,9.0,801.44873046875,321.771744458932,1511.94857878162,1662.03963728336,25,0.0,0.0,1.0
7600110000000018010144,0.0,0.0,0.0,0.0,0.0,1.3901760578155518,46.0,7218.38525390625,273.693318504559,1558.70479662186,1676.08720015957,25,0.0,0.0,1.0
7600110000000018010145,0.0,0.0,0.0,0.0,0.0,1.7793594598770142,17.0,2922.91259765625,239.261808768978,1601.85375677077,1735.74701029452,25,0.0,0.0,1.0
7600110000000018010146,1.0,0.0,0.0,0.0,1.0,1.467710256576538,45.0,5008.02978515625,100.337479766448,1704.67024459612,1664.8213338888,25,0.0,0.0,1.0
7600110000000018010147,1.0,1.0,0.0,0.0,2.0,1.5120967626571655,36.0,5091.330078125,524.800535559291,1506.81786627285,1203.31507238732,25,0.0,0.0,1.0
7600110000000018010148,0.0,0.0,0.0,0.0,0.0,1.6465421915054321,10.0,1051.284912109375,272.672911058482,1562.2104223135,1486.54572451716,25,0.0,0.0,1.0
7600110000000018010149,0.0,0.0,0.0,0.0,0.0,1.5463918447494507,17.0,1390.431640625,264.691562019183,1558.50652865163,1506.7264987172,25,0.0,0.0,1.0
7600110000000018010150,0.0,0.0,0.0,0.0,0.0,1.5479875802993774,17.0,1431.1962890625,377.873422100311,1461.77615172018,1407.75889514832,25,0.0,0.0,1.0
7600110000000018010151,0.0,0.0,0.0,0.0,0.0,1.4851484298706055,20.0,1237.3909912109375,346.816470813794,1469.09252765397,1604.60585972784,25,0.0,0.0,1.0
7600110000000018010152,0.0,0.0,0.0,0.0,0.0,12.295082092285156,,2029.7860107421875,263.187079704671,1548.17989090061,1622.68455089168,25,0.0,1.0,0.0
7600110000000018010154,0.0,0.0,0.0,0.0,0.0,1.3623977899551392,31.0,3766.013916015625,300.557899569846,1505.66873143967,1576.89608989174,25,0.0,0.0,1.0
7600110000000018010155,0.0,0.0,0.0,0.0,0.0,1.6629712581634521,8.0,767.6065063476562,328.306447935086,1496.41300301831,1638.13076929764,25,0.0,0.0,1.0
7600110000000018010156,0.0,0.0,0.0,0.0,0.0,11.811023712158203,11.0,596.5123901367188,309.572258466438,1506.47888116849,1620.00403175583,25,0.0,1.0,0.0
7600110000000018010157,0.0,0.0,0.0,0.0,0.0,11.811023712158203,25.0,3128.55712890625,303.787847195318,1514.76239233095,1489.17182869009,25,0.0,1.0,0.0
7600110000000018010158,0.0,0.0,0.0,0.0,0.0,1.6816143989562988,5.0,1141.816650390625,130.039127658715,1675.55309333495,1638.89707621932,25,0.0,0.0,1.0
7600110000000018010159,0.0,0.0,0.0,0.0,0.0,1.271186351776123,91.0,10777.1142578125,406.797778281409,1520.02893255488,1328.7491669121,25,0.0,0.0,1.0
7600110000000018010160,0.0,0.0,0.0,0.0,0.0,1.628664493560791,8.0,719.1355590820312,428.03944429921,1583.49775210608,1299.62915080915,25,0.0,0.0,1.0
7600110000000018010161,0.0,0.0,0.0,0.0,0.0,11.363636016845703,10.0,504.0127868652344,427.205077464075,1601.19790443813,1301.89245572359,25,0.0,1.0,0.0
7600110000000018010162,0.0,0.0,0.0,0.0,0.0,1.480750322341919,,377.20086669921875,396.618763656535,1597.48354125773,1331.04669015855,25,0.0,0.0,1.0
7600110000000018010163,0.0,0.0,0.0,0.0,0.0,13.043478012084961,7.0,147.7204132080078,355.355565321287,1627.80694380988,1373.19417556835,25,0.0,1.0,0.0
7600110000000018010164,0.0,0.0,0.0,0.0,0.0,1.3513513803482056,52.0,2031.617431640625,385.843737759053,1630.50364590966,1344.84693354912,25,0.0,0.0,1.0
7600110000000018010165,0.0,0.0,0.0,0.0,0.0,1.6611295938491821,3.0,214.03684997558594,397.189488049386,1637.64873938003,1335.64390502709,25,0.0,0.0,1.0
7600110000000018010166,0.0,0.0,0.0,0.0,0.0,1.5822783708572388,4.0,268.27655029296875,387.304300568624,1644.01786246719,1345.99709907486,25,0.0,0.0,1.0
7600110000000018010167,0.0,0.0,0.0,0.0,0.0,1.5706806182861328,4.0,265.93463134765625,377.447086804437,1651.1323243948,1356.50906706133,25,0.0,0.0,1.0
7600110000000018010168,0.0,0.0,0.0,0.0,0.0,1.2573344707489014,11.0,7490.92236328125,428.538551314902,1631.70246539841,1305.67907859678,25,0.0,0.0,1.0
7600110000000018010169,0.0,2.0,0.0,0.0,2.0,3.9682538509368896,27.0,2856.993896484375,420.127245586058,1726.53756487525,1346.22557992078,22,1.0,0.0,0.0
7600110000000018010170,0.0,0.0,0.0,0.0,0.0,2.1037867069244385,14.0,6733.66845703125,236.378198223914,1795.91775439356,1535.04533384168,22,0.0,0.0,1.0
7600110000000018010171,0.0,0.0,0.0,0.0,0.0,1.3611615896224976,,267280.90625,161.718149008912,2086.77378033759,1897.76619157,22,0.0,0.0,1.0
7600110000000018020101,0.0,0.0,0.0,0.0,0.0,1.452081322669983,14.0,20914.158203125,737.540492114368,1792.35070768432,1115.85245781593,22,0.0,0.0,1.0
7600110000000018020102,0.0,1.0,0.0,0.0,1.0,1.4177693128585815,70.0,8588.8759765625,916.68309130898,1723.25527853518,913.192037350463,11,0.0,0.0,1.0
7600110000000018020103,0.0,1.0,0.0,0.0,1.0,1.7751479148864746,24.0,2107.386474609375,874.519537345193,1698.33895993012,935.83753495427,11,0.0,0.0,1.0
7600110000000018020104,0.0,0.0,0.0,0.0,0.0,1.6483515501022339,39.0,5488.1474609375,885.378082023603,1634.05122822853,892.563401847245,11,0.0,0.0,1.0
7600110000000018020105,0.0,0.0,0.0,0.0,0.0,11.904762268066406,77.0,11475.134765625,820.540314129948,1586.74418655115,933.439242934941,11,0.0,1.0,0.0
7600110000000018020106,0.0,2.0,0.0,0.0,2.0,11.538461685180664,27.0,3244.08544921875,814.90893288342,1637.15599500704,958.448121321827,11,0.0,1.0,0.0
7600110000000018020107,0.0,1.0,0.0,0.0,1.0,1.4450867176055908,16.0,1853.443359375,811.727724233513,1694.08846431008,989.581718355553,11,0.0,0.0,1.0
7600110000000018020108,0.0,0.0,0.0,0.0,0.0,4.545454502105713,18.0,1973.419677734375,809.316236089585,1733.77854959359,1014.90711780262,11,1.0,0.0,0.0
7600110000000018020109,0.0,0.0,0.0,0.0,0.0,4.601226806640625,14.0,1804.4537353515625,746.626391461512,1726.6929370724,1065.62641339043,11,1.0,0.0,0.0
7600110000000018020110,0.0,0.0,0.0,0.0,0.0,1.442307710647583,13.0,1842.4549560546875,747.103745336465,1685.18427556303,1042.36106386348,11,0.0,0.0,1.0
7600110000000018020112,0.0,2.0,0.0,0.0,2.0,1.436781644821167,19.0,1940.904296875,684.690824816518,1678.6949804256,1094.47023762443,11,0.0,0.0,1.0
7600110000000018020113,0.0,4.0,0.0,0.0,4.0,1.762632131576538,13.0,1796.04345703125,683.37062768098,1721.55399540398,1117.88223422649,11,0.0,0.0,1.0
7600110000000018020114,0.0,0.0,0.0,1.0,1.0,10.13513469696045,23.0,2064.43701171875,618.934039528778,1716.59970139894,1171.11121114661,11,0.0,1.0,0.0
7600110000000018020115,0.0,0.0,0.0,0.0,0.0,1.5625,14.0,1733.5225830078125,621.141741538922,1675.60878061876,1149.13829192055,11,0.0,0.0,1.0
7600110000000018020117,0.0,0.0,0.0,0.0,0.0,11.194029808044434,24.0,3058.958984375,548.507698251045,1703.52798042627,1225.425530689,11,0.0,1.0,0.0
7600110000000018020118,0.0,0.0,0.0,0.0,0.0,2.1186439990997314,11.0,1729.3970947265625,500.304420627967,1683.54416209879,1258.35395100044,11,0.0,0.0,1.0
7600110000000018020119,0.0,0.0,0.0,0.0,0.0,1.8427518606185913,22.0,1978.885986328125,719.880724049572,1627.46570323604,1040.8035577734,11,0.0,0.0,1.0
7600110000000018020120,0.0,0.0,0.0,0.0,0.0,5.0,25.0,2820.650634765625,656.782228256312,1639.01580835607,1102.22968485348,11,1.0,0.0,0.0
7600110000000018020121,0.0,1.0,0.0,0.0,1.0,1.5940488576889038,16.0,896.1481323242188,891.81296458252,1600.4545776801,824.389275020222,11,0.0,0.0,1.0
7600110000000018020122,1.0,0.0,0.0,0.0,1.0,1.611170768737793,7.0,807.8176879882812,571.067177437404,1675.2526545434,1193.01652703483,11,0.0,0.0,1.0
7600110000000018020201,0.0,1.0,0.0,0.0,1.0,1.3192611932754517,79.0,6827.84130859375,806.445259213255,1481.82816743909,875.318998042646,11,0.0,0.0,1.0
7600110000000018020202,0.0,0.0,0.0,0.0,0.0,1.5321756601333618,43.0,3712.12255859375,670.665884545328,1595.65004927553,1074.86981456409,11,0.0,0.0,1.0
7600110000000018020203,0.0,1.0,0.0,0.0,1.0,1.469147801399231,40.0,3366.59521484375,560.269169617129,1613.51911273431,1181.03565028751,11,0.0,0.0,1.0
7600110000000018020204,0.0,0.0,0.0,0.0,0.0,1.3686132431030273,56.0,7219.5,466.762651052741,1662.1560510541,1279.79094469895,11,0.0,0.0,1.0
7600110000000018020205,0.0,0.0,0.0,0.0,0.0,10.638298034667969,85.0,14296.623046875,730.1303586311,1500.38489635305,999.451529617214,11,0.0,1.0,0.0
7600110000000018020209,0.0,0.0,0.0,0.0,0.0,1.4340344667434692,28.0,3041.04345703125,550.560743418362,1334.58858057662,1246.89396425749,25,0.0,0.0,1.0
7600110000000018020210,0.0,0.0,0.0,0.0,0.0,5.813953399658203,27.0,4086.72607421875,595.870980963052,1281.77612482811,1227.61826517977,25,1.0,0.0,0.0
7600110000000018020211,0.0,1.0,0.0,0.0,1.0,1.605995774269104,34.0,4072.877685546875,627.827587249965,1316.10479982395,1150.52604041716,25,0.0,0.0,1.0
7600110000000018020212,0.0,0.0,0.0,0.0,0.0,1.5197569131851196,44.0,6520.4482421875,707.750790986872,1309.96137519222,1054.163442458,11,0.0,0.0,1.0
7600110000000018020213,0.0,2.0,0.0,0.0,2.0,1.6778522729873657,40.0,6541.1494140625,711.048531890841,1320.82162470864,965.813369961114,11,0.0,0.0,1.0
7600110000000018020214,1.0,3.0,0.0,0.0,4.0,1.5723271369934082,39.0,3791.544921875,694.185085931834,1338.48715981162,898.033458809199,11,0.0,0.0,1.0
7600110000000018020215,0.0,0.0,0.0,0.0,0.0,1.600853681564331,35.0,3970.408447265625,598.372950778543,1248.1104510054,858.852201064109,11,0.0,0.0,1.0
7600110000000018020216,0.0,0.0,0.0,0.0,0.0,11.4503812789917,34.0,7065.99853515625,624.253544868474,1231.47086524099,938.296811469155,11,0.0,1.0,0.0
7600110000000018020217,0.0,0.0,0.0,0.0,0.0,1.5060241222381592,49.0,6453.0830078125,662.860279165294,1215.90281252537,1029.81875541839,11,0.0,0.0,1.0
7600110000000018020218,0.0,1.0,0.0,0.0,1.0,6.726457595825195,47.0,6611.13916015625,711.456911554143,1209.91440113693,1118.80173831136,25,1.0,0.0,0.0
7600110000000018020219,1.0,3.0,0.0,0.0,4.0,4.807692050933838,28.0,2975.57763671875,640.530072617373,1228.43931900072,1214.42663695395,25,1.0,0.0,0.0
7600110000000018020220,0.0,0.0,0.0,0.0,0.0,3.1578948497772217,20.0,1449.478271484375,687.187562930042,1186.24019718098,1185.69409941767,25,1.0,0.0,0.0
7600110000000018020222,0.0,0.0,0.0,0.0,0.0,2.127659559249878,22.0,2029.6455078125,793.84272210705,1530.68010546719,943.014535897255,11,0.0,0.0,1.0
7600110000000018020223,0.0,1.0,0.0,0.0,1.0,3.9164490699768066,15.0,1301.130126953125,665.57551518326,1189.07916609148,1223.81325220554,25,1.0,0.0,0.0
7600110000000018020224,0.0,1.0,0.0,0.0,1.0,1.4395393133163452,35.0,5215.08740234375,581.460793528579,1378.27877919218,1174.36304195413,25,0.0,0.0,1.0
7600110000000018020225,0.0,1.0,0.0,0.0,1.0,1.5321756601333618,43.0,4574.21240234375,437.661143243101,1468.62630505722,1311.42072914229,25,0.0,0.0,1.0
7600110000000018020226,0.0,0.0,0.0,0.0,0.0,1.403180480003357,52.0,6233.95361328125,455.908947331389,1421.78614107535,1316.44114388515,25,0.0,0.0,1.0
7600110000000018020228,0.0,4.0,0.0,0.0,4.0,4.398827075958252,26.0,2826.123779296875,658.628124548086,1275.10925527289,1138.15855841297,25,1.0,0.0,0.0
7600110000000018020229,0.0,0.0,0.0,0.0,0.0,10.8695650100708,37.0,2868.620361328125,504.856993270158,1409.56358955842,1255.70678447651,25,0.0,1.0,0.0
7600110000000018020230,0.0,0.0,0.0,0.0,0.0,1.6077170372009277,21.0,1562.3031005859375,512.566355163859,1454.07179959301,1226.43024819973,25,0.0,0.0,1.0
7600110000000018020232,0.0,0.0,0.0,0.0,0.0,2.2388060092926025,8.0,327.505126953125,510.799745014563,1365.39959314304,1280.80490591277,25,0.0,0.0,1.0
7600110000000018020233,0.0,1.0,1.0,0.0,2.0,1.391465663909912,68.0,11299.5498046875,631.146155617065,1510.55772630383,1096.82553129872,11,0.0,0.0,1.0
7600110000000018020234,1.0,1.0,0.0,0.0,2.0,11.27819538116455,93.0,11912.6044921875,650.766890968424,1400.42868247972,1086.41993994975,11,0.0,1.0,0.0
7600110000000018020235,0.0,1.0,0.0,0.0,1.0,1.943005084991455,11.0,444.9071044921875,495.733855720286,1453.62784573844,1246.24480140265,25,0.0,0.0,1.0
7600110000000018020236,0.0,0.0,0.0,0.0,0.0,1.8939393758773804,40.0,1469.624755859375,572.284560444196,1492.6614246435,1155.50807913489,11,0.0,0.0,1.0
7600110000000018020237,0.0,0.0,0.0,0.0,0.0,1.822600245475769,,1557.7376708984375,620.810232059065,1453.05850290152,1108.80994785783,11,0.0,0.0,1.0
7600110000000018020238,0.0,0.0,0.0,0.0,0.0,2.4590163230895996,,2793.46142578125,626.374039716452,1492.50765844627,1100.95335154309,11,1.0,0.0,0.0
7600110000000018020302,0.0,1.0,0.0,0.0,1.0,1.5706806182861328,6.0,2373.20361328125,530.710715576905,1190.37444152496,826.548163101333,11,0.0,0.0,1.0
7600110000000018020303,0.0,0.0,0.0,0.0,0.0,1.8963338136672974,,1012.4030151367188,552.595269973111,1176.72956432461,891.368886492578,11,0.0,0.0,1.0
7600110000000018020305,0.0,1.0,0.0,0.0,1.0,10.0,7.0,1710.339599609375,549.36534815912,1134.38720897326,947.47685709255,11,0.0,1.0,0.0
7600110000000018020308,0.0,0.0,0.0,0.0,0.0,3.3557045459747314,24.0,2121.5224609375,657.942866678998,1168.5027631414,1285.3985961698,25,1.0,0.0,0.0
7600110000000018020310,0.0,0.0,0.0,0.0,0.0,3.554502487182617,31.0,7046.20263671875,597.670161465697,1219.99422694855,1524.56323802787,25,1.0,0.0,0.0
7600110000000018020312,0.0,0.0,0.0,0.0,0.0,1.8656716346740723,21.0,3308.85546875,664.21994313239,1187.26877501414,1603.85260566653,25,0.0,0.0,1.0
7600110000000018020315,0.0,0.0,0.0,0.0,0.0,7.731958866119385,47.0,9417.0712890625,597.586856187691,1224.68001187711,1322.02181861301,25,1.0,0.0,0.0
7600110000000018020316,0.0,1.0,0.0,0.0,1.0,5.15463924407959,28.0,4193.2412109375,540.970006356498,1291.36935720402,1324.34419541986,25,1.0,0.0,0.0
7600110000000018020317,0.0,0.0,0.0,0.0,0.0,1.5463918447494507,28.0,4353.916015625,495.042368724531,1343.59283885788,1337.3713023289,25,0.0,0.0,1.0
7600110000000018020318,0.0,0.0,0.0,0.0,0.0,1.9404915571212769,17.0,1400.5167236328125,366.015455250132,1462.1019446816,1432.14955316252,25,0.0,0.0,1.0
7600110000000018020319,0.0,0.0,0.0,0.0,0.0,1.6629712581634521,24.0,2197.582275390625,390.822387296836,1421.62048615318,1454.59937342546,25,0.0,0.0,1.0
7600110000000018020320,0.0,0.0,0.0,0.0,0.0,1.6393442153930664,27.0,3686.716064453125,500.454132978363,1308.14821718417,1418.09082519302,25,0.0,0.0,1.0
7600110000000018020322,0.0,0.0,0.0,0.0,0.0,1.2820513248443604,6.0,16715.625,496.748373226201,1311.30153697899,1508.82343262685,25,0.0,0.0,1.0
7600110000000018020324,0.0,0.0,0.0,0.0,0.0,1.7647058963775635,11.0,1032.8485107421875,359.020948970213,1460.85407440794,1452.19851514436,25,0.0,0.0,1.0
7600110000000018020325,0.0,0.0,0.0,0.0,0.0,1.704545497894287,12.0,1201.1221923828125,321.673267823355,1486.15598827897,1512.20005293037,25,0.0,0.0,1.0
7600110000000018020326,0.0,0.0,0.0,0.0,0.0,12.096774101257324,38.0,5018.39501953125,439.912036543072,1398.6968797003,1369.76590283106,25,0.0,1.0,0.0
7600110000000018020327,0.0,0.0,0.0,0.0,0.0,1.6129032373428345,23.0,2535.78857421875,389.5018921575,1421.00090425287,1565.15854416825,25,0.0,0.0,1.0
7600110000000018020328,0.0,0.0,0.0,0.0,0.0,13.513513565063477,9.0,1413.846435546875,423.807210129081,1381.23572727131,1500.81523312677,25,0.0,1.0,0.0
7600110000000018020329,0.0,0.0,0.0,0.0,0.0,1.6233766078948975,,1318.0845947265625,353.539720153678,1452.82641629556,1553.72011930677,25,0.0,0.0,1.0
7600110000000018020330,0.0,0.0,0.0,0.0,0.0,1.7162470817565918,21.0,2744.380126953125,374.23796731076,1432.18753536951,1493.85405537732,25,0.0,0.0,1.0
7600110000000018020331,0.0,0.0,0.0,0.0,0.0,1.5756301879882812,34.0,3959.85595703125,453.055793024584,1357.7530062362,1428.89984375559,25,0.0,0.0,1.0
7600110000000018020336,0.0,0.0,0.0,0.0,0.0,2.7422304153442383,6.0,376.5224304199219,700.590968333413,1151.57555130109,1212.99045022349,25,1.0,0.0,0.0
7600110000000018020337,0.0,0.0,0.0,0.0,0.0,1.3134851455688477,26.0,22047.62890625,694.037873389877,1127.1863124339,1287.37293626783,25,0.0,0.0,1.0
7600110000000018020339,0.0,0.0,0.0,0.0,0.0,3.0120482444763184,33.0,3118.257568359375,599.632910202079,1205.40888126118,1431.78539567584,25,1.0,0.0,0.0
7600110000000018020340,0.0,1.0,0.0,0.0,1.0,1.403180480003357,,33834.58203125,1051.85792222665,936.159714794075,1531.17005457284,9,0.0,0.0,1.0
7600110000000018020341,1.0,1.0,0.0,0.0,2.0,1.6611295938491821,25.0,4687.79736328125,595.576204061228,1138.40175765549,1016.38962133499,11,0.0,0.0,1.0
7600110000000018020342,0.0,0.0,0.0,0.0,0.0,3.480278253555298,25.0,2914.8505859375,636.056618084709,1170.7745849933,1377.92506752786,25,1.0,0.0,0.0
7600110000000018020343,0.0,0.0,0.0,0.0,0.0,1.7835909128189087,14.0,985.90283203125,364.123784205257,1440.89123436434,1526.22097235078,25,0.0,0.0,1.0
7600110000000018020344,0.0,0.0,0.0,0.0,0.0,1.580611228942871,7.0,1399.4071044921875,570.437062078384,1163.79690166153,942.103628360189,11,0.0,0.0,1.0
7600110000000018020345,0.0,1.0,0.0,0.0,1.0,1.5772870779037476,17.0,3287.488525390625,506.370689711585,1145.20427601866,858.36222990202,11,0.0,0.0,1.0
7600110000000018020346,0.0,0.0,0.0,0.0,0.0,1.7942583560943604,60.0,1048.95068359375,917.470336567062,1017.02965890816,1572.14497618598,9,0.0,0.0,1.0
7600110000000018020347,0.0,0.0,0.0,0.0,0.0,1.7772512435913086,60.0,1204.07177734375,930.69534796949,982.967791313675,1531.59000752661,9,0.0,0.0,1.0
7600110000000018020348,0.0,0.0,0.0,0.0,0.0,12.39669418334961,34.0,1876.772705078125,859.740368610653,1041.58056000879,1572.43445201158,9,0.0,1.0,0.0
7600110000000018020349,0.0,1.0,0.0,0.0,1.0,1.4506770372390747,34.0,1764.6041259765625,858.683073393834,1057.43583586925,1595.20337246795,9,0.0,0.0,1.0
7600110000000018020350,0.0,0.0,0.0,0.0,0.0,1.421800971031189,80.0,1643.3709716796875,868.110547578281,1072.54375454284,1621.55504592778,9,0.0,0.0,1.0
7600110000000018020351,0.0,0.0,0.0,0.0,0.0,2.577319622039795,28.0,927.5303344726562,861.240576502483,1101.48477404232,1656.42360018019,9,1.0,0.0,0.0
7600110000000018020352,0.0,0.0,0.0,0.0,0.0,17.647058486938477,,13885.1982421875,939.00858157662,1026.16759064573,1595.21169554521,9,1.0,0.0,0.0
7600110000000018020353,0.0,0.0,0.0,0.0,0.0,3.0,,306.059326171875,820.419499504886,1149.90920152618,1700.01296976087,9,1.0,0.0,0.0
7600110000000018020354,0.0,0.0,0.0,0.0,0.0,1.4866204261779785,17.0,1458.534912109375,814.592500792046,1134.99587351302,1677.99884530266,9,0.0,0.0,1.0
7600110000000018020355,0.0,0.0,0.0,0.0,0.0,13.761467933654785,28.0,1447.55810546875,791.512859386014,1112.91556528193,1634.42870464563,9,0.0,1.0,0.0
7600110000000018020356,0.0,0.0,1.0,0.0,1.0,1.6778522729873657,31.0,1806.69580078125,788.176688500154,1101.72441892484,1615.03193018178,9,0.0,0.0,1.0
7600110000000018020357,0.0,0.0,0.0,0.0,0.0,1.2755101919174194,25.0,8236.3359375,734.244467800512,1160.36976108483,1668.0224866226,9,0.0,0.0,1.0
7600110000000018020358,0.0,0.0,0.0,0.0,0.0,2.4429967403411865,10.0,6643.94921875,740.793254920484,1081.73003867813,1506.6363305039,25,0.0,0.0,1.0
7600110000000018020359,0.0,0.0,0.0,0.0,0.0,12.295082092285156,10.0,7738.36474609375,697.273598155765,1124.0591262545,1512.20443696891,25,0.0,1.0,0.0
7600110000000018020360,0.0,3.0,0.0,0.0,3.0,2.4311184883117676,13.0,1741.774658203125,537.331385792691,1270.12848609783,1410.0101576224,25,1.0,0.0,0.0
7600110000000018030101,0.0,7.0,0.0,0.0,7.0,2.3584907054901123,9.0,18054.626953125,1198.10535356148,1733.67358418536,668.578505611423,27,0.0,0.0,1.0
7600110000000018030105,0.0,0.0,0.0,0.0,0.0,1.284246563911438,16.0,13317.837890625,1018.04025225212,1759.9139237479,769.856128840992,27,0.0,0.0,1.0
7600110000000018030108,0.0,0.0,0.0,0.0,0.0,4.918032646179199,,70718.359375,859.380976795675,1635.64424872779,349.655603087727,27,1.0,0.0,0.0
7600110000000018030109,0.0,3.0,0.0,0.0,3.0,5.4347825050354,26.0,4924.8369140625,807.508855870471,1570.30661104313,554.358056156512,27,1.0,0.0,0.0
7600110000000018030111,0.0,4.0,0.0,0.0,4.0,4.901960849761963,34.0,7255.0107421875,898.959179129763,1658.28789560758,614.66983871618,27,1.0,0.0,0.0
7600110000000018030112,0.0,0.0,0.0,0.0,0.0,1.2679628133773804,35.0,9657.623046875,891.419195514998,1634.80275411551,696.334803579188,27,0.0,0.0,1.0
7600110000000018030113,0.0,3.0,0.0,0.0,3.0,1.25,10.0,7197.89794921875,896.077936474724,1619.2953053016,778.634157506074,27,0.0,0.0,1.0
7600110000000018030114,1.0,0.0,0.0,0.0,1.0,1.4866204261779785,8.0,32552.166015625,483.647666234988,1827.75216003723,1354.90655479239,22,0.0,0.0,1.0
7600110000000018030116,0.0,3.0,0.0,0.0,3.0,10.563380241394043,8.0,8150.9453125,1131.28510102582,1881.41809941994,849.9063056003,27,0.0,1.0,0.0
7600110000000018030117,0.0,0.0,0.0,0.0,0.0,2.3255813121795654,,45902.375,942.651459850878,2107.92499647168,1195.51824793315,22,0.0,0.0,1.0
7600110000000018030118,0.0,0.0,0.0,0.0,0.0,19.736841201782227,,316187.65625,629.589493108615,2042.64846449646,1432.30976774463,22,0.0,1.0,0.0
7600110000000018030120,0.0,2.0,0.0,0.0,2.0,1.3100436925888062,105.0,40425.0,1040.6748727913,1803.4680010881,668.862647649016,27,0.0,0.0,1.0
